2025-10-30 15:58:12 | INFO     | no-corre | etl.test             | Starting operation: test_operation
2025-10-31 07:49:49 | DEBUG    | no-corre | urllib3.connectionpool | https://etl-server.fly.dev:443 "GET /posts HTTP/1.1" 404 0
2025-10-31 07:49:49 | DEBUG    | no-corre | database.data_from_api | Endpoint not found: /posts (404)
2025-10-31 07:49:49 | DEBUG    | no-corre | urllib3.connectionpool | Starting new HTTPS connection (1): etl-server.fly.dev:443
2025-10-31 07:49:49 | DEBUG    | no-corre | urllib3.connectionpool | https://etl-server.fly.dev:443 "GET /comments HTTP/1.1" 404 0
2025-10-31 07:49:49 | DEBUG    | no-corre | database.data_from_api | Endpoint not found: /comments (404)
2025-10-31 07:49:49 | DEBUG    | no-corre | urllib3.connectionpool | Starting new HTTPS connection (1): etl-server.fly.dev:443
2025-10-31 07:49:50 | DEBUG    | no-corre | urllib3.connectionpool | https://etl-server.fly.dev:443 "GET /orders HTTP/1.1" 200 None
2025-10-31 07:49:50 | INFO     | no-corre | database.data_from_api | Sync fetch from /orders: 1615 records
2025-10-31 07:49:50 | INFO     | no-corre | database.data_from_api | Found endpoint /orders: 1615 records
2025-10-31 07:49:50 | DEBUG    | no-corre | urllib3.connectionpool | Starting new HTTPS connection (1): etl-server.fly.dev:443
2025-10-31 07:49:50 | DEBUG    | no-corre | urllib3.connectionpool | https://etl-server.fly.dev:443 "GET /customers HTTP/1.1" 200 None
2025-10-31 07:49:50 | INFO     | no-corre | database.data_from_api | Sync fetch from /customers: 1445 records
2025-10-31 07:49:50 | INFO     | no-corre | database.data_from_api | Found endpoint /customers: 1445 records
2025-10-31 07:49:50 | DEBUG    | no-corre | urllib3.connectionpool | Starting new HTTPS connection (1): etl-server.fly.dev:443
2025-10-31 07:49:51 | DEBUG    | no-corre | urllib3.connectionpool | https://etl-server.fly.dev:443 "GET /products HTTP/1.1" 404 0
2025-10-31 07:49:51 | DEBUG    | no-corre | database.data_from_api | Endpoint not found: /products (404)
2025-10-31 07:49:51 | DEBUG    | no-corre | urllib3.connectionpool | Starting new HTTPS connection (1): etl-server.fly.dev:443
2025-10-31 07:49:51 | DEBUG    | no-corre | urllib3.connectionpool | https://etl-server.fly.dev:443 "GET /order_items HTTP/1.1" 200 None
2025-10-31 07:49:51 | INFO     | no-corre | database.data_from_api | Sync fetch from /order_items: 4722 records
2025-10-31 07:49:51 | INFO     | no-corre | database.data_from_api | Found endpoint /order_items: 4722 records
2025-10-31 07:49:51 | DEBUG    | no-corre | urllib3.connectionpool | Starting new HTTPS connection (1): etl-server.fly.dev:443
2025-10-31 07:49:51 | DEBUG    | no-corre | urllib3.connectionpool | https://etl-server.fly.dev:443 "GET /data HTTP/1.1" 404 0
2025-10-31 07:49:51 | DEBUG    | no-corre | database.data_from_api | Endpoint not found: /data (404)
2025-10-31 07:49:51 | DEBUG    | no-corre | urllib3.connectionpool | Starting new HTTPS connection (1): etl-server.fly.dev:443
2025-10-31 07:49:52 | DEBUG    | no-corre | urllib3.connectionpool | https://etl-server.fly.dev:443 "GET /items HTTP/1.1" 404 0
2025-10-31 07:49:52 | DEBUG    | no-corre | database.data_from_api | Endpoint not found: /items (404)
2025-10-31 07:49:52 | DEBUG    | no-corre | urllib3.connectionpool | Starting new HTTPS connection (1): etl-server.fly.dev:443
2025-10-31 07:49:52 | DEBUG    | no-corre | urllib3.connectionpool | https://etl-server.fly.dev:443 "GET /records HTTP/1.1" 404 0
2025-10-31 07:49:52 | DEBUG    | no-corre | database.data_from_api | Endpoint not found: /records (404)
2025-10-31 07:49:52 | DEBUG    | no-corre | urllib3.connectionpool | Starting new HTTPS connection (1): etl-server.fly.dev:443
2025-10-31 07:49:52 | DEBUG    | no-corre | urllib3.connectionpool | https://etl-server.fly.dev:443 "GET /entries HTTP/1.1" 404 0
2025-10-31 07:49:52 | DEBUG    | no-corre | database.data_from_api | Endpoint not found: /entries (404)
2025-10-31 07:49:52 | DEBUG    | no-corre | urllib3.connectionpool | Starting new HTTPS connection (1): etl-server.fly.dev:443
2025-10-31 07:49:53 | DEBUG    | no-corre | urllib3.connectionpool | https://etl-server.fly.dev:443 "GET /orders HTTP/1.1" 200 None
2025-10-31 07:49:53 | INFO     | no-corre | database.data_from_api | Sync fetch from /orders: 1615 records
2025-10-31 07:49:53 | INFO     | no-corre | database.data_from_api | Successfully fetched 1615 records from /orders
2025-10-31 07:49:53 | DEBUG    | no-corre | urllib3.connectionpool | Starting new HTTPS connection (1): etl-server.fly.dev:443
2025-10-31 07:49:53 | DEBUG    | no-corre | urllib3.connectionpool | https://etl-server.fly.dev:443 "GET /customers HTTP/1.1" 200 None
2025-10-31 07:49:53 | INFO     | no-corre | database.data_from_api | Sync fetch from /customers: 1445 records
2025-10-31 07:49:53 | INFO     | no-corre | database.data_from_api | Successfully fetched 1445 records from /customers
2025-10-31 07:49:53 | DEBUG    | no-corre | urllib3.connectionpool | Starting new HTTPS connection (1): etl-server.fly.dev:443
2025-10-31 07:49:54 | DEBUG    | no-corre | urllib3.connectionpool | https://etl-server.fly.dev:443 "GET /order_items HTTP/1.1" 200 None
2025-10-31 07:49:54 | INFO     | no-corre | database.data_from_api | Sync fetch from /order_items: 4722 records
2025-10-31 07:49:54 | INFO     | no-corre | database.data_from_api | Successfully fetched 4722 records from /order_items
2025-10-31 07:49:54 | INFO     | no-corre | database.data_from_api | Exported 1615 orders records to data/API\orders.csv
2025-10-31 07:49:54 | INFO     | no-corre | database.data_from_api | Exported 1445 customers records to data/API\customers.csv
2025-10-31 07:49:54 | INFO     | no-corre | database.data_from_api | Exported 4722 order_items records to data/API\order_items.csv
2025-10-31 07:50:26 | INFO     | no-corre | etl.database         | Starting table creation
2025-10-31 07:50:26 | INFO     | no-corre | etl.database         | Created table: brands
2025-10-31 07:50:26 | INFO     | no-corre | etl.database         | Created table: categories
2025-10-31 07:50:26 | INFO     | no-corre | etl.database         | Created table: stores
2025-10-31 07:50:26 | INFO     | no-corre | etl.database         | Created table: staffs
2025-10-31 07:50:26 | INFO     | no-corre | etl.database         | Created table: products
2025-10-31 07:50:26 | INFO     | no-corre | etl.database         | Created table: stocks
2025-10-31 07:50:26 | INFO     | no-corre | etl.database         | Created table: orders
2025-10-31 07:50:26 | INFO     | no-corre | etl.database         | Created table: order_items
2025-10-31 07:50:26 | INFO     | no-corre | etl.database         | Created table: customers
2025-10-31 07:50:26 | INFO     | no-corre | etl.database         | Completed table creation
2025-10-31 07:51:40 | DEBUG    | no-corre | urllib3.connectionpool | Starting new HTTPS connection (1): etl-server.fly.dev:443
2025-10-31 07:51:40 | DEBUG    | no-corre | urllib3.connectionpool | https://etl-server.fly.dev:443 "GET /orders HTTP/1.1" 200 None
2025-10-31 07:51:40 | INFO     | no-corre | database.data_from_api | Sync fetch from /orders: 1615 records
2025-10-31 07:51:40 | INFO     | no-corre | database.data_from_api | Fetched 1615 records from orders
2025-10-31 07:52:05 | INFO     | no-corre | etl.database         | Starting table creation
2025-10-31 07:52:05 | INFO     | no-corre | etl.database         | Created table: brands
2025-10-31 07:52:05 | INFO     | no-corre | etl.database         | Created table: categories
2025-10-31 07:52:05 | INFO     | no-corre | etl.database         | Created table: stores
2025-10-31 07:52:05 | INFO     | no-corre | etl.database         | Created table: staffs
2025-10-31 07:52:05 | INFO     | no-corre | etl.database         | Created table: products
2025-10-31 07:52:05 | INFO     | no-corre | etl.database         | Created table: stocks
2025-10-31 07:52:05 | INFO     | no-corre | etl.database         | Created table: orders
2025-10-31 07:52:05 | INFO     | no-corre | etl.database         | Created table: order_items
2025-10-31 07:52:05 | INFO     | no-corre | etl.database         | Created table: customers
2025-10-31 07:52:05 | INFO     | no-corre | etl.database         | Completed table creation
2025-10-31 07:52:19 | DEBUG    | no-corre | urllib3.connectionpool | Starting new HTTPS connection (1): etl-server.fly.dev:443
2025-10-31 07:52:20 | DEBUG    | no-corre | urllib3.connectionpool | https://etl-server.fly.dev:443 "GET /users HTTP/1.1" 404 0
2025-10-31 07:52:20 | DEBUG    | no-corre | database.data_from_api | Endpoint not found: /users (404)
2025-10-31 07:52:20 | DEBUG    | no-corre | urllib3.connectionpool | Starting new HTTPS connection (1): etl-server.fly.dev:443
2025-10-31 07:52:20 | DEBUG    | no-corre | urllib3.connectionpool | https://etl-server.fly.dev:443 "GET /posts HTTP/1.1" 404 0
2025-10-31 07:52:20 | DEBUG    | no-corre | database.data_from_api | Endpoint not found: /posts (404)
2025-10-31 07:52:20 | DEBUG    | no-corre | urllib3.connectionpool | Starting new HTTPS connection (1): etl-server.fly.dev:443
2025-10-31 07:52:20 | DEBUG    | no-corre | urllib3.connectionpool | https://etl-server.fly.dev:443 "GET /comments HTTP/1.1" 404 0
2025-10-31 07:52:20 | DEBUG    | no-corre | database.data_from_api | Endpoint not found: /comments (404)
2025-10-31 07:52:20 | DEBUG    | no-corre | urllib3.connectionpool | Starting new HTTPS connection (1): etl-server.fly.dev:443
2025-10-31 07:52:21 | DEBUG    | no-corre | urllib3.connectionpool | https://etl-server.fly.dev:443 "GET /orders HTTP/1.1" 200 None
2025-10-31 07:52:21 | INFO     | no-corre | database.data_from_api | Sync fetch from /orders: 1615 records
2025-10-31 07:52:21 | INFO     | no-corre | database.data_from_api | Found endpoint /orders: 1615 records
2025-10-31 07:52:21 | DEBUG    | no-corre | urllib3.connectionpool | Starting new HTTPS connection (1): etl-server.fly.dev:443
2025-10-31 07:52:21 | DEBUG    | no-corre | urllib3.connectionpool | https://etl-server.fly.dev:443 "GET /customers HTTP/1.1" 200 None
2025-10-31 07:52:21 | INFO     | no-corre | database.data_from_api | Sync fetch from /customers: 1445 records
2025-10-31 07:52:21 | INFO     | no-corre | database.data_from_api | Found endpoint /customers: 1445 records
2025-10-31 07:52:21 | DEBUG    | no-corre | urllib3.connectionpool | Starting new HTTPS connection (1): etl-server.fly.dev:443
2025-10-31 07:52:21 | DEBUG    | no-corre | urllib3.connectionpool | https://etl-server.fly.dev:443 "GET /products HTTP/1.1" 404 0
2025-10-31 07:52:21 | DEBUG    | no-corre | database.data_from_api | Endpoint not found: /products (404)
2025-10-31 07:52:21 | DEBUG    | no-corre | urllib3.connectionpool | Starting new HTTPS connection (1): etl-server.fly.dev:443
2025-10-31 07:52:22 | DEBUG    | no-corre | urllib3.connectionpool | https://etl-server.fly.dev:443 "GET /order_items HTTP/1.1" 200 None
2025-10-31 07:52:22 | INFO     | no-corre | database.data_from_api | Sync fetch from /order_items: 4722 records
2025-10-31 07:52:22 | INFO     | no-corre | database.data_from_api | Found endpoint /order_items: 4722 records
2025-10-31 07:52:22 | DEBUG    | no-corre | urllib3.connectionpool | Starting new HTTPS connection (1): etl-server.fly.dev:443
2025-10-31 07:52:22 | DEBUG    | no-corre | urllib3.connectionpool | https://etl-server.fly.dev:443 "GET /data HTTP/1.1" 404 0
2025-10-31 07:52:22 | DEBUG    | no-corre | database.data_from_api | Endpoint not found: /data (404)
2025-10-31 07:52:22 | DEBUG    | no-corre | urllib3.connectionpool | Starting new HTTPS connection (1): etl-server.fly.dev:443
2025-10-31 07:52:23 | DEBUG    | no-corre | urllib3.connectionpool | https://etl-server.fly.dev:443 "GET /items HTTP/1.1" 404 0
2025-10-31 07:52:23 | DEBUG    | no-corre | database.data_from_api | Endpoint not found: /items (404)
2025-10-31 07:52:23 | DEBUG    | no-corre | urllib3.connectionpool | Starting new HTTPS connection (1): etl-server.fly.dev:443
2025-10-31 07:52:23 | DEBUG    | no-corre | urllib3.connectionpool | https://etl-server.fly.dev:443 "GET /records HTTP/1.1" 404 0
2025-10-31 07:52:23 | DEBUG    | no-corre | database.data_from_api | Endpoint not found: /records (404)
2025-10-31 07:52:23 | DEBUG    | no-corre | urllib3.connectionpool | Starting new HTTPS connection (1): etl-server.fly.dev:443
2025-10-31 07:52:23 | DEBUG    | no-corre | urllib3.connectionpool | https://etl-server.fly.dev:443 "GET /entries HTTP/1.1" 404 0
2025-10-31 07:52:23 | DEBUG    | no-corre | database.data_from_api | Endpoint not found: /entries (404)
2025-10-31 07:52:23 | DEBUG    | no-corre | urllib3.connectionpool | Starting new HTTPS connection (1): etl-server.fly.dev:443
2025-10-31 07:52:24 | DEBUG    | no-corre | urllib3.connectionpool | https://etl-server.fly.dev:443 "GET /orders HTTP/1.1" 200 None
2025-10-31 07:52:24 | INFO     | no-corre | database.data_from_api | Sync fetch from /orders: 1615 records
2025-10-31 07:52:24 | INFO     | no-corre | database.data_from_api | Successfully fetched 1615 records from /orders
2025-10-31 07:52:24 | DEBUG    | no-corre | urllib3.connectionpool | Starting new HTTPS connection (1): etl-server.fly.dev:443
2025-10-31 07:52:24 | DEBUG    | no-corre | urllib3.connectionpool | https://etl-server.fly.dev:443 "GET /customers HTTP/1.1" 200 None
2025-10-31 07:52:24 | INFO     | no-corre | database.data_from_api | Sync fetch from /customers: 1445 records
2025-10-31 07:52:24 | INFO     | no-corre | database.data_from_api | Successfully fetched 1445 records from /customers
2025-10-31 07:52:24 | DEBUG    | no-corre | urllib3.connectionpool | Starting new HTTPS connection (1): etl-server.fly.dev:443
2025-10-31 07:52:25 | DEBUG    | no-corre | urllib3.connectionpool | https://etl-server.fly.dev:443 "GET /order_items HTTP/1.1" 200 None
2025-10-31 07:52:25 | INFO     | no-corre | database.data_from_api | Sync fetch from /order_items: 4722 records
2025-10-31 07:52:25 | INFO     | no-corre | database.data_from_api | Successfully fetched 4722 records from /order_items
2025-10-31 07:52:25 | INFO     | no-corre | database.data_from_api | Exported 1615 orders records to data/API\orders.csv
2025-10-31 07:52:25 | INFO     | no-corre | database.data_from_api | Exported 1445 customers records to data/API\customers.csv
2025-10-31 07:52:25 | INFO     | no-corre | database.data_from_api | Exported 4722 order_items records to data/API\order_items.csv
2025-10-31 07:52:32 | INFO     | no-corre | etl.database         | Starting table creation
2025-10-31 07:52:32 | INFO     | no-corre | etl.database         | Created table: brands
2025-10-31 07:52:32 | INFO     | no-corre | etl.database         | Created table: categories
2025-10-31 07:52:32 | INFO     | no-corre | etl.database         | Created table: stores
2025-10-31 07:52:32 | INFO     | no-corre | etl.database         | Created table: staffs
2025-10-31 07:52:32 | INFO     | no-corre | etl.database         | Created table: products
2025-10-31 07:52:32 | INFO     | no-corre | etl.database         | Created table: stocks
2025-10-31 07:52:32 | INFO     | no-corre | etl.database         | Created table: orders
2025-10-31 07:52:32 | INFO     | no-corre | etl.database         | Created table: order_items
2025-10-31 07:52:32 | INFO     | no-corre | etl.database         | Created table: customers
2025-10-31 07:52:32 | INFO     | no-corre | etl.database         | Completed table creation
2025-10-31 07:52:45 | INFO     | no-corre | database.pandas_optimizer | Read and optimized C:\Users\SPAC-O-3\Kode_opgaver\Python\ETL\data\CSV\brands.csv: (9, 2)
2025-10-31 07:52:45 | INFO     | no-corre | database.pandas_optimizer | Read and optimized C:\Users\SPAC-O-3\Kode_opgaver\Python\ETL\data\CSV\categories.csv: (7, 2)
2025-10-31 07:52:45 | INFO     | no-corre | database.pandas_optimizer | Read and optimized C:\Users\SPAC-O-3\Kode_opgaver\Python\ETL\data\CSV\stores.csv: (3, 7)
2025-10-31 07:52:46 | INFO     | no-corre | database.pandas_optimizer | Read and optimized C:\Users\SPAC-O-3\Kode_opgaver\Python\ETL\data\CSV\staffs.csv: (10, 8)
